"CNT","SCHOOLID","SHORTMATH","SHORTSCI","STDTEST","SCHLSIZE","PCGIRLS","SCHLTYPE","STRATIO","STIDSTD","GRADE","SEX","MATHINT","MATHUTIL","MATHCONF","MATHANX","COGLEARN","METACOG"
"RUS",194,1,1,2,804,0.514,3,18.698,5502,9,1,1.5,2,1.375,3.66666666666667,1.8,1.8
"RUS",194,1,1,2,804,0.514,3,18.698,5503,9,2,2.75,2,2.375,2.5,2.4,2.4
"RUS",194,1,1,2,804,0.514,3,18.698,5504,9,1,2.75,3,2.625,1.66666666666667,2.2,2.6
"RUS",194,1,1,2,804,0.514,3,18.698,5505,9,2,2.75,2.75,1.375,2.5,2,1.8
"RUS",194,1,1,2,804,0.514,3,18.698,5506,9,2,3,2,1.71428571428571,3.16666666666667,2.4,2.2
"RUS",194,1,1,2,804,0.514,3,18.698,5507,10,2,4,3,2.125,2.16666666666667,3,2
"RUS",194,1,1,2,804,0.514,3,18.698,5508,10,1,2.25,1.25,2,2.83333333333333,2.6,2
"RUS",194,1,1,2,804,0.514,3,18.698,5509,9,2,2,2.75,2.25,2.5,2.2,2.4
"RUS",194,1,1,2,804,0.514,3,18.698,5511,10,1,2.75,2,2.125,3.16666666666667,2.6,2.6
"RUS",194,1,1,2,804,0.514,3,18.698,5512,9,1,2.33333333333333,1.25,2.25,2.66666666666667,2,2.2
"RUS",194,1,1,2,804,0.514,3,18.698,5513,10,1,2.75,2.25,2,2.5,2.2,2
"RUS",194,1,1,2,804,0.514,3,18.698,5514,10,2,3,2,1.375,2.33333333333333,2.2,2.6
"RUS",194,1,1,2,804,0.514,3,18.698,5515,10,1,2.5,2.25,1.625,2.16666666666667,1.6,1.8
"RUS",194,1,1,2,804,0.514,3,18.698,5516,10,2,2.25,1.25,1.875,2.33333333333333,2.6,1.4
"RUS",194,1,1,2,804,0.514,3,18.698,5517,10,2,2.25,1.5,1.125,2.16666666666667,2.8,2.2
"RUS",194,1,1,2,804,0.514,3,18.698,5518,10,1,3,2.75,1.75,2.33333333333333,2,1.6
"RUS",194,1,1,2,804,0.514,3,18.698,5519,10,1,2.5,2,2.25,2.83333333333333,2.6,1.6
"RUS",194,1,1,2,804,0.514,3,18.698,5520,10,1,2.5,2.25,2.375,2.16666666666667,2.4,2
"RUS",194,1,1,2,804,0.514,3,18.698,5521,10,1,2.25,3,2.625,1.83333333333333,2.8,2.4
"RUS",194,1,1,2,804,0.514,3,18.698,5522,10,2,1.5,1,1.375,3.66666666666667,1.8,1.4
"RUS",194,1,1,2,804,0.514,3,18.698,5523,10,2,3,2.5,1.5,2.83333333333333,2.8,2.2
"RUS",194,1,1,2,804,0.514,3,18.698,5524,10,2,2,2.25,1.5,2.5,2.2,2
"RUS",194,1,1,2,804,0.514,3,18.698,5525,10,1,2.75,2.75,2,2,2.2,1.6
"RUS",194,1,1,2,804,0.514,3,18.698,5526,10,2,2.5,1.25,1.375,2.5,2.8,2
"RUS",194,1,1,2,804,0.514,3,18.698,5527,9,1,2.75,2.25,1.75,2.5,2.4,2
"RUS",194,1,1,2,804,0.514,3,18.698,5528,10,1,3,3,2.125,2.66666666666667,2.8,2.2
"RUS",194,1,1,2,804,0.514,3,18.698,5529,9,1,2.25,2,1.875,2.83333333333333,2.6,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5530,10,2,1.75,1.5,2.25,2.66666666666667,2.4,2
"RUS",195,2,2,5,632,0.472,3,14.202,5531,10,1,3,2.5,2.625,2.5,2.8,2.4
"RUS",195,2,2,5,632,0.472,3,14.202,5532,10,1,2.25,1.75,2.125,2.5,2.6,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5533,10,1,1.5,1,1.375,3,2.4,2
"RUS",195,2,2,5,632,0.472,3,14.202,5534,10,2,3,2.25,2.25,2.33333333333333,2.75,2.6
"RUS",195,2,2,5,632,0.472,3,14.202,5535,9,2,2.5,2.5,2.5,2.66666666666667,2.6,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5536,9,2,2,2.25,1.875,3.33333333333333,2.6,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5537,10,1,2.25,2,2,2.5,1.8,1.6
"RUS",195,2,2,5,632,0.472,3,14.202,5538,10,1,2.75,2.5,2.875,2.16666666666667,2.6,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5539,10,2,2,2,1.75,2.66666666666667,3.4,2
"RUS",195,2,2,5,632,0.472,3,14.202,5540,10,2,3,1.25,2,2.5,2.4,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5541,10,1,2.75,2.75,1.875,2.66666666666667,2.2,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5542,10,1,2,1,1.375,2.83333333333333,1.4,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5543,10,2,1.75,2,1.125,3.66666666666667,1.6,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5544,9,2,2,2.75,2.375,3.16666666666667,2.6,1.6
"RUS",195,2,2,5,632,0.472,3,14.202,5545,10,1,3,2,2.75,2.66666666666667,2.6,2.8
"RUS",195,2,2,5,632,0.472,3,14.202,5546,10,1,2.75,2,2.5,2.5,2,2
"RUS",195,2,2,5,632,0.472,3,14.202,5547,9,1,2,2,1.625,3.33333333333333,2,2
"RUS",195,2,2,5,632,0.472,3,14.202,5548,9,1,1.25,2,1.25,4,2.4,2
"RUS",195,2,2,5,632,0.472,3,14.202,5549,10,1,2,1,2.25,2.33333333333333,1.8,1.6
"RUS",195,2,2,5,632,0.472,3,14.202,5550,10,2,2.75,2,2.375,2.33333333333333,2.4,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5551,10,1,1.75,1.75,1.625,2.66666666666667,2.2,2.4
"RUS",195,2,2,5,632,0.472,3,14.202,5552,9,1,1.5,1,1.375,2.83333333333333,1.8,1.4
"RUS",195,2,2,5,632,0.472,3,14.202,5553,10,1,2.25,2.25,1.75,3.16666666666667,2.6,2.6
"RUS",195,2,2,5,632,0.472,3,14.202,5554,10,1,2,2,2.25,2.66666666666667,2.4,2
"RUS",195,2,2,5,632,0.472,3,14.202,5555,9,2,2,2.5,1,3.5,2.4,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5556,10,2,2.75,1,1,3,2.6,1.2
"RUS",195,2,2,5,632,0.472,3,14.202,5557,10,1,2,2,2.375,2.5,2.2,2.2
"RUS",195,2,2,5,632,0.472,3,14.202,5558,10,1,2.5,1.75,1.875,2.16666666666667,2.6,2
"RUS",195,2,2,5,632,0.472,3,14.202,5559,10,1,2,1,2.75,2.83333333333333,2.6,2.4
"RUS",195,2,2,5,632,0.472,3,14.202,5560,10,1,1.75,1.25,1.5,3,2.2,1.8
"RUS",195,2,2,5,632,0.472,3,14.202,5561,10,1,3.75,2.5,2.75,1.33333333333333,3,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5562,9,2,2,1.5,1.75,2.83333333333333,2.2,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5563,10,2,2.75,2,2.375,2.16666666666667,2.6,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5564,10,2,2.75,2.75,2.375,2.5,2.6,2.5
"RUS",196,1,3,4,1215,0.523,3,13.886,5565,9,2,2.5,1.75,1.375,1.66666666666667,1.8,1.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5566,9,1,2.25,2.5,2.375,2.83333333333333,2.8,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5567,9,2,2,2,1.875,2.66666666666667,2,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5568,9,1,3,2,2.5,2.16666666666667,2.2,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5569,9,1,3.75,3.75,3,1,2.2,1
"RUS",196,1,3,4,1215,0.523,3,13.886,5570,9,1,4,3,3.5,1.33333333333333,2.8,1.8
"RUS",196,1,3,4,1215,0.523,3,13.886,5571,10,1,2.5,1.75,1.75,3.5,2.6,1.6
"RUS",196,1,3,4,1215,0.523,3,13.886,5572,9,2,3,3,2.375,2.33333333333333,3,3
"RUS",196,1,3,4,1215,0.523,3,13.886,5573,10,1,2.5,2,2.375,2.66666666666667,2.6,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5574,10,2,2.75,2,2.5,2.66666666666667,2.8,2.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5575,10,1,3,3,2.25,1.83333333333333,3,2.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5576,10,2,2.75,2.75,1.875,2.83333333333333,2.6,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5577,9,1,3.25,2.75,3.25,2.5,2.6,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5578,10,1,2,2.75,2.375,2.66666666666667,2.6,2.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5579,10,1,3.5,3,2,2.6,2.8,3
"RUS",196,1,3,4,1215,0.523,3,13.886,5580,10,1,3.75,3.25,2.375,2,3,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5581,10,1,3.5,3,3.125,1.33333333333333,3.2,2.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5582,9,1,2,1.75,2,1.5,1,1
"RUS",196,1,3,4,1215,0.523,3,13.886,5583,9,1,2.75,2,1.875,2.33333333333333,2.2,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5584,10,2,2.75,1.25,1.375,2.66666666666667,2.2,1.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5585,10,1,3,2.5,2.125,2.66666666666667,2.4,2.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5586,10,1,2.5,1,2,2.33333333333333,2.6,1.2
"RUS",196,1,3,4,1215,0.523,3,13.886,5587,10,2,2.5,2.75,2.25,2.5,3,2.4
"RUS",196,1,3,4,1215,0.523,3,13.886,5588,9,1,2.25,2.25,2,3,2.8,2
"RUS",196,1,3,4,1215,0.523,3,13.886,5589,10,1,4,4,1.875,2.33333333333333,2.4,1.6
"RUS",196,1,3,4,1215,0.523,3,13.886,5590,9,2,2,2,1.25,3,1.8,1.8
"RUS",196,1,3,4,1215,0.523,3,13.886,5591,10,1,3.75,2.75,2.875,1.33333333333333,3.4,2.6
"RUS",196,1,3,4,1215,0.523,3,13.886,5592,9,1,2.25,2,2.5,2.33333333333333,2.6,2
"RUS",197,4,4,3,185,0.514,3,6.981,5593,10,1,2.25,1.75,2,3,2.4,2.4
"RUS",197,4,4,3,185,0.514,3,6.981,5594,9,2,1,1,1.125,2.83333333333333,2.2,1.8
"RUS",197,4,4,3,185,0.514,3,6.981,5595,9,1,2.25,2.75,1.875,3.16666666666667,2,2
"RUS",197,4,4,3,185,0.514,3,6.981,5596,9,1,2.75,1.25,1.625,2.5,1.6,1
"RUS",197,4,4,3,185,0.514,3,6.981,5597,9,2,2.75,1.75,2.25,2.16666666666667,2.4,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5598,9,1,3,2.25,2.375,2.2,2.6,1.8
"RUS",197,4,4,3,185,0.514,3,6.981,5599,11,1,1.75,1.5,2.375,2.5,2.4,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5600,9,1,2.25,1.25,1.875,2.5,2.4,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5601,10,1,2.25,1.5,3.375,2.16666666666667,2,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5602,9,1,2.75,2,2.375,2,2.4,2
"RUS",197,4,4,3,185,0.514,3,6.981,5603,9,2,2,1.5,2.125,3,2,1.8
"RUS",197,4,4,3,185,0.514,3,6.981,5604,9,1,2,2,2.375,2.66666666666667,2.2,2
"RUS",197,4,4,3,185,0.514,3,6.981,5605,9,1,2,2,2.25,2.5,2,2
"RUS",197,4,4,3,185,0.514,3,6.981,5606,9,2,1.75,1.25,2.25,2.83333333333333,2.6,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5607,10,1,2.25,1.5,1.875,2.5,1.4,1.8
"RUS",197,4,4,3,185,0.514,3,6.981,5608,10,2,2.75,1.5,2.25,2.16666666666667,2.2,2
"RUS",197,4,4,3,185,0.514,3,6.981,5609,9,1,2.25,2.5,2,2.5,2.2,2
"RUS",197,4,4,3,185,0.514,3,6.981,5610,9,1,2.25,1.25,1.625,2.8,1.8,1
"RUS",197,4,4,3,185,0.514,3,6.981,5611,10,1,3.25,3,2.375,2.5,2.4,2.4
"RUS",197,4,4,3,185,0.514,3,6.981,5612,10,2,3,3,2.875,1,2.4,2.4
"RUS",197,4,4,3,185,0.514,3,6.981,5613,9,2,2,1.75,1.75,3.33333333333333,2.8,2
"RUS",197,4,4,3,185,0.514,3,6.981,5614,9,2,3.5,3.5,2.125,2.33333333333333,2,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5615,10,2,2.25,1.75,2.5,2.66666666666667,2.2,1.8
"RUS",197,4,4,3,185,0.514,3,6.981,5616,10,1,3,2,2.75,1.83333333333333,3,2.2
"RUS",197,4,4,3,185,0.514,3,6.981,5617,10,1,2.5,2,2.5,2.33333333333333,2.4,2.8
"RUS",197,4,4,3,185,0.514,3,6.981,5618,10,1,2.5,2.5,2.875,2.5,2.2,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5620,10,1,2.75,2.25,2.75,2.5,2.8,2.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5621,9,2,2.25,2.75,2.375,3,2.2,2.4
"RUS",198,1,2,2,1538,0.508,3,12.658,5622,10,2,3,2.25,1.75,3.16666666666667,2.6,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5623,10,1,3,2,2.375,2,2.8,2.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5624,10,2,2,2,2.125,3,2.6,2.4
"RUS",198,1,2,2,1538,0.508,3,12.658,5625,9,2,2.25,2,2,3.83333333333333,2.4,2.4
"RUS",198,1,2,2,1538,0.508,3,12.658,5626,10,1,3.5,2,1.875,2.66666666666667,2.4,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5627,9,1,1.25,1,1.875,3.66666666666667,1.4,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5628,10,2,3.25,2,1.375,2.83333333333333,2.6,2.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5629,10,2,3,3,1.375,3,3,3
"RUS",198,1,2,2,1538,0.508,3,12.658,5630,10,2,3,2.5,2.75,2.83333333333333,3,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5631,9,2,3.75,2.5,3.625,2,3.4,3
"RUS",198,1,2,2,1538,0.508,3,12.658,5632,10,1,1.5,1,1.625,3.83333333333333,2,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5633,10,2,2.75,2,1.75,3.33333333333333,2.8,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5634,10,1,2.75,2.75,1.25,3.33333333333333,2.6,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5635,10,2,3,2.25,2.125,2.5,2.8,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5636,10,1,3,2.5,2.25,2.16666666666667,2.6,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5637,10,1,3,3.25,2.625,2.5,3,2.4
"RUS",198,1,2,2,1538,0.508,3,12.658,5638,10,1,4,3.5,2.5,1.33333333333333,4,3.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5639,10,1,3,2.25,2,2.83333333333333,2.2,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5640,10,1,2.75,2,2.625,2.66666666666667,2.6,2.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5641,10,1,2.25,1.75,1.125,3.83333333333333,1,1
"RUS",198,1,2,2,1538,0.508,3,12.658,5642,10,1,2.5,3.25,2.125,2.66666666666667,2.8,1.8
"RUS",198,1,2,2,1538,0.508,3,12.658,5643,10,2,3.25,2.5,1,3.83333333333333,1.6,1.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5644,9,1,2,2.5,2.25,1.83333333333333,2.4,1.8
"RUS",198,1,2,2,1538,0.508,3,12.658,5645,10,1,4,3.5,1.875,3.16666666666667,3.8,2.6
"RUS",198,1,2,2,1538,0.508,3,12.658,5646,10,1,2.5,1.75,1.875,2.66666666666667,2.6,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5647,10,2,2.75,2.5,2.5,2.66666666666667,2.75,2.2
"RUS",198,1,2,2,1538,0.508,3,12.658,5648,10,1,2.25,2.25,1.625,2.83333333333333,2.4,2
"RUS",198,1,2,2,1538,0.508,3,12.658,5649,10,2,2.25,1.75,2,2.66666666666667,2.6,2.6
"RUS",199,4,4,2,1064,0.483,3,14,5650,9,1,4,3.5,2.875,2.66666666666667,3.2,3
"RUS",199,4,4,2,1064,0.483,3,14,5651,10,1,3,2.25,2.75,1.5,2,2.2
"RUS",199,4,4,2,1064,0.483,3,14,5652,10,1,1.5,2,1.875,2.33333333333333,2,1.6
"RUS",199,4,4,2,1064,0.483,3,14,5653,9,1,2.5,2.25,2.125,2.16666666666667,2.2,1.8
"RUS",199,4,4,2,1064,0.483,3,14,5654,10,1,3,2.5,1.875,2.83333333333333,2.6,2.2
"RUS",199,4,4,2,1064,0.483,3,14,5655,10,1,2.75,1.25,1.375,2.66666666666667,2.6,2.6
"RUS",199,4,4,2,1064,0.483,3,14,5656,10,1,2.75,2.25,2.5,2,1.8,1.2
"RUS",199,4,4,2,1064,0.483,3,14,5657,9,1,2.5,3,2.25,3.16666666666667,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5658,9,1,2.75,1.25,2.25,2.16666666666667,2.4,1.4
"RUS",199,4,4,2,1064,0.483,3,14,5659,10,1,3.25,3,2.375,3,2.8,2.6
"RUS",199,4,4,2,1064,0.483,3,14,5660,10,1,2.5,2,1.875,3.33333333333333,2,2
"RUS",199,4,4,2,1064,0.483,3,14,5661,10,1,2.25,2.75,1.875,2.83333333333333,2,1.8
"RUS",199,4,4,2,1064,0.483,3,14,5662,10,1,2.5,2.5,2.125,2.83333333333333,3.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5663,10,2,2.25,2,2,3,2.6,2.2
"RUS",199,4,4,2,1064,0.483,3,14,5664,10,2,2.5,2,2,3,2.8,1.2
"RUS",199,4,4,2,1064,0.483,3,14,5665,10,1,3,2,1.875,2.5,2.4,2.4
"RUS",199,4,4,2,1064,0.483,3,14,5666,10,1,2.25,2.25,2.5,3,2.4,2.4
"RUS",199,4,4,2,1064,0.483,3,14,5667,10,2,3,2,1.25,2.33333333333333,2.6,1.4
"RUS",199,4,4,2,1064,0.483,3,14,5668,9,2,2.5,3,1.875,2.83333333333333,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5669,10,1,3.25,3,2.625,1,3.2,2
"RUS",199,4,4,2,1064,0.483,3,14,5670,10,2,3.25,2.5,2.57142857142857,2.66666666666667,2.6,2.4
"RUS",199,4,4,2,1064,0.483,3,14,5671,10,2,2.25,1,1.25,2.83333333333333,1.6,1.4
"RUS",199,4,4,2,1064,0.483,3,14,5672,10,1,3.5,2.5,1.75,1.83333333333333,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5673,10,2,3.25,2.5,2.375,2.8,2.4,2.4
"RUS",199,4,4,2,1064,0.483,3,14,5674,9,2,2.5,2,2.375,2.33333333333333,2.4,2.2
"RUS",199,4,4,2,1064,0.483,3,14,5675,9,2,2,1.75,1.875,2.33333333333333,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5676,10,2,3.75,3.25,2.5,2.83333333333333,3,2.8
"RUS",199,4,4,2,1064,0.483,3,14,5677,9,2,2,2.25,2.25,2.66666666666667,2.2,1.4
"RUS",199,4,4,2,1064,0.483,3,14,5678,9,2,2.5,1.5,2,2.16666666666667,2.6,1.6
"RUS",199,4,4,2,1064,0.483,3,14,5679,10,1,2,2.5,1.875,3.16666666666667,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5680,10,2,3,2.25,2.625,2,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5681,10,1,3,3,1.25,3,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5682,10,2,2.75,2.25,1.625,3,1.8,1.8
"RUS",199,4,4,2,1064,0.483,3,14,5683,10,2,2.75,2,2.5,2,2.4,2
"RUS",199,4,4,2,1064,0.483,3,14,5684,10,2,3,3,2.25,2,2.8,2
"RUS",2,2,2,1,1100,0.479,3,16.923,36,10,1,2.5,2.75,2.25,2.66666666666667,3,2.4
"RUS",2,2,2,1,1100,0.479,3,16.923,37,9,1,3.25,3.75,2.25,1.33333333333333,3.6,2.6
"RUS",2,2,2,1,1100,0.479,3,16.923,38,10,2,2.75,2.25,1.625,2.5,2.6,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,39,10,1,3.75,1.75,1.5,2.66666666666667,3.2,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,40,10,2,3.75,2.25,1,4,3.4,3.4
"RUS",2,2,2,1,1100,0.479,3,16.923,41,10,2,3.25,2.5,1,3,2.2,1.2
"RUS",2,2,2,1,1100,0.479,3,16.923,42,10,1,3.5,2.75,2.28571428571429,1.83333333333333,2.6,2.6
"RUS",2,2,2,1,1100,0.479,3,16.923,43,9,1,2.25,2,1.875,3.16666666666667,2.8,2.4
"RUS",2,2,2,1,1100,0.479,3,16.923,44,10,1,2.25,2.25,1.25,3,2.4,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,45,10,2,3.25,3,2.125,2.83333333333333,2.6,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,46,10,1,2.25,2,1.5,2.66666666666667,2.4,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,47,10,1,2.75,2,2.125,3,2.6,2
"RUS",2,2,2,1,1100,0.479,3,16.923,48,10,2,3,2.75,1.5,2.83333333333333,1.8,1.6
"RUS",2,2,2,1,1100,0.479,3,16.923,49,10,2,3.75,3,2,3.16666666666667,3.6,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,50,10,1,3,1.75,2,2.83333333333333,3.2,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,51,10,2,2.75,1,1.5,3.5,1.6,2.4
"RUS",2,2,2,1,1100,0.479,3,16.923,52,10,1,2.25,2,1,3,2,1.6
"RUS",2,2,2,1,1100,0.479,3,16.923,53,10,2,1.75,1,2,2.5,2.4,1.6
"RUS",2,2,2,1,1100,0.479,3,16.923,54,10,1,3,2,2.42857142857143,3,2.8,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,55,10,1,3.75,1.75,3,1.83333333333333,2.8,2.6
"RUS",2,2,2,1,1100,0.479,3,16.923,56,10,2,2.25,1.25,1.625,3.66666666666667,2.6,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,57,10,2,2.75,1.25,1.875,1.83333333333333,2.2,1.8
"RUS",2,2,2,1,1100,0.479,3,16.923,58,9,2,2.5,2,1.625,2.66666666666667,1.8,2
"RUS",2,2,2,1,1100,0.479,3,16.923,59,10,2,2,1.25,1.75,2.83333333333333,2,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,60,10,2,2.75,2,1.375,2.83333333333333,2.4,2.6
"RUS",2,2,2,1,1100,0.479,3,16.923,61,10,2,2.25,1.5,1.625,2.83333333333333,2.6,2
"RUS",2,2,2,1,1100,0.479,3,16.923,62,10,2,3.5,3,1.375,1.5,2.2,1.8
"RUS",2,2,2,1,1100,0.479,3,16.923,63,10,2,3.5,2,1,2.83333333333333,2.6,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,64,10,2,3.75,2,2.125,3,2.8,2.2
"RUS",2,2,2,1,1100,0.479,3,16.923,65,9,2,3.25,1.75,2.25,2.66666666666667,2.2,2
"RUS",2,2,2,1,1100,0.479,3,16.923,66,10,1,3.25,2.25,2.375,2.33333333333333,2.8,2.8
"RUS",2,2,2,1,1100,0.479,3,16.923,67,9,2,3.25,2.25,2.5,2.66666666666667,2.6,2.2
"RUS",20,2,2,3,852,0.522,3,18.128,557,10,2,2.5,3,2.375,2.5,2.6,2.2
"RUS",20,2,2,3,852,0.522,3,18.128,558,9,1,2.5,2,2.25,2.83333333333333,2.8,2
"RUS",20,2,2,3,852,0.522,3,18.128,559,9,1,2.25,2.25,2.25,2.66666666666667,2.8,2
"RUS",20,2,2,3,852,0.522,3,18.128,560,10,1,2.75,2,1.375,2.16666666666667,2.5,2.4
"RUS",20,2,2,3,852,0.522,3,18.128,561,10,1,3,1.75,1.875,2.5,2.2,2.2
"RUS",20,2,2,3,852,0.522,3,18.128,562,9,1,2.25,2.25,2.25,2.83333333333333,2.2,2
"RUS",20,2,2,3,852,0.522,3,18.128,563,10,1,1.25,1,1.75,3,2.8,1.6
"RUS",20,2,2,3,852,0.522,3,18.128,564,10,1,3,2.75,2.375,2.33333333333333,2.2,2.2
"RUS",20,2,2,3,852,0.522,3,18.128,565,10,1,3,2,2.75,2,2.2,2
"RUS",20,2,2,3,852,0.522,3,18.128,566,10,2,2.5,2,1.5,2.83333333333333,2.2,2
"RUS",20,2,2,3,852,0.522,3,18.128,567,10,1,2.5,2,2.25,2.66666666666667,2.6,1.8
"RUS",20,2,2,3,852,0.522,3,18.128,568,10,1,2,2,2.375,2.83333333333333,2.6,2
"RUS",20,2,2,3,852,0.522,3,18.128,569,9,2,3.75,2,2.25,2.5,2,1.6
"RUS",20,2,2,3,852,0.522,3,18.128,570,10,1,1.75,1.25,2.375,2.33333333333333,2.4,2
"RUS",20,2,2,3,852,0.522,3,18.128,571,9,1,2.75,2,2.5,2,3,2.6
"RUS",20,2,2,3,852,0.522,3,18.128,572,10,1,3,1.25,1.875,2.66666666666667,2.6,2
"RUS",20,2,2,3,852,0.522,3,18.128,574,10,1,3.25,3,2.5,2.5,3,2.4
"RUS",20,2,2,3,852,0.522,3,18.128,575,9,1,2.75,1.25,2.375,2.16666666666667,2.4,1.8
"RUS",20,2,2,3,852,0.522,3,18.128,576,10,1,2.25,2,2.375,2.5,2.4,2
"RUS",20,2,2,3,852,0.522,3,18.128,577,10,1,2,2.5,1.75,3.66666666666667,2,1.6
"RUS",20,2,2,3,852,0.522,3,18.128,578,9,1,2.25,2.75,1.5,3.66666666666667,2.2,1.8
"RUS",20,2,2,3,852,0.522,3,18.128,579,8,2,3,2.25,2,2.5,2.2,2
"RUS",20,2,2,3,852,0.522,3,18.128,580,8,1,2,2,2.42857142857143,2.66666666666667,2.4,2.2
"RUS",20,2,2,3,852,0.522,3,18.128,581,9,2,2,1.75,2.125,2.4,2.2,1.8
"RUS",20,2,2,3,852,0.522,3,18.128,582,10,1,3.25,3.5,2.625,2,3,2.6
"RUS",20,2,2,3,852,0.522,3,18.128,583,10,2,2.75,1.5,1.875,2.16666666666667,2.6,1.4
"RUS",20,2,2,3,852,0.522,3,18.128,584,10,1,2.5,2,2.875,2.16666666666667,2.4,2
"RUS",20,2,2,3,852,0.522,3,18.128,585,10,1,3.25,3,2.25,2.5,2.8,2.4
"RUS",20,2,2,3,852,0.522,3,18.128,586,9,2,2.25,1.25,2.125,3,2,1.8
"RUS",20,2,2,3,852,0.522,3,18.128,587,10,1,2,1.5,2.125,3.16666666666667,2.2,1.6
"RUS",20,2,2,3,852,0.522,3,18.128,588,10,1,2,2,2,2.83333333333333,2.6,2.2
"RUS",200,1,3,1,1080,0.475,3,16.119,5685,9,2,3,3,2.125,3,2.6,2.6
"RUS",200,1,3,1,1080,0.475,3,16.119,5686,10,2,2,1.5,1.375,3.16666666666667,2.6,2.2
"RUS",200,1,3,1,1080,0.475,3,16.119,5687,10,2,2.25,2,2.125,3.16666666666667,2.6,2.4
